data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,event_type_2,Police Involved?,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin2-rev,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
322176,788,TUN1888,1888,23-Apr-15,2015,1,Violence against civilians,Riot,0,Rioters (Tunisia),,5,Civilians (Tunisia),Journalists (Tunisia),7,57,Northern Africa,Tunisia,Gafsa,Oum Larais,Oum Larais,,Oum Larais,34.4891,8.2595,1,Tunisie Numerique,National,"The journalists Samira Souri (Nessma TV), Saida Trabelsi (El Hiwar Ettounsi) and some cameramen were kept hostage for more than thirty minutes by protesters in Om Larayes. The press agents were covering the official visit of a governmental and parliamentary delegation in Gafsa mining basin, which refused to meet with the protesters. The demonstrators demanded an official meeting with the authorities in return for the liberation of the journalists. According to Saida Trabelsi, the whole event lasted for more than half an hour and caused some damages to their vehicle. After negotiations with the protesters, the journalists managed to leave the town and arrive in Gafsa.",0,1515624299,TUN
322174,788,TUN1886,1886,22-Apr-15,2015,1,Battle-No change of territory,Battle-No change of territory,0,Military Forces of Tunisia (2014-),,1,Islamist Militia (Tunisia),,3,13,Northern Africa,Tunisia,Kasserine,Hassi El Ferid,Hassi El Ferid,,Jebel Selloum,35.0749,8.9057,1,Tunis Afrique Presse; Agence France Presse,National-International,"A corporal of the National Army was killed, on Wednesday, in clashes between army units and and armed Islamists in Jebel Salloum, in the governorate of Kasserine. The soldier died after that Islamic militants opened fire on a military patrol.",1,1515624299,TUN
322173,788,TUN1885,1885,20-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),FGT: General Federation of Telecommunications,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,Maghreb Emergent,Regional,"The General Federation of Telecommunications (FGT), a branch of Tunisian General Labour Union (UGTT), staged a a sit-in on Monday outside the Ministry of ICT and DIgital Economy to demand the voice their claims to the autohirities.",0,1515624299,TUN
322170,788,TUN1882,1882,16-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kairouan,Oueslatia,Oueslatia,,El Agraine,35.9481,9.6042,1,La Presse,National,"The inhabitants in the area of Grayne au Djebel Esserj (delegation of Oueslatia), 60 km from Kairouan, staged a sit-in of protest outside the offices of Oueslatia delegation, to demand that their village can access potable water. The locality has been excluded from potable water supply for three years.",0,1515624299,TUN
322171,788,TUN1883,1883,16-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,Protesters (Tunisia),,6,66,Northern Africa,Tunisia,Sfax,Kerkennah,Kerkennah,,Erramla,34.7049,11.2012,1,African Manager,Regional,"The personnel of Petrofac oil company protested to demand the interruption of a sit-in which has stopped the production for one month. According to the companys labour union, Petrofac is about to quit Tunisia due to the interruption of gas production lasting for more than one month. A group of workers in a environment company have staged a peaceful sit-in since March 9th in front of the entrace of the oil company Petrofac. They demand the regularisation of their job situation and their integration within the oil companies they have been working in for four years. They also denounce that the management of Petrofac has refused to have a dialogue with them.",0,1515624299,TUN
322172,788,TUN1884,1884,16-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kairouan,Kairouan Sud,Kairouan Sud,,Kairouan,35.6781,10.0963,1,La Presse,National,"In Kairouan, a group of lawyers organised a movement of protest outside the Tribunal of First Instance to demand the opening of court of appeal in town.",0,1515624299,TUN
322168,788,TUN1880,1880,15-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sfax,Kerkennah,Kerkennah,,Erramla,34.7049,11.2012,1,DirectInfo; African Manager,Regional-International,A group of workers in a environment company have staged a peaceful sit-in since March 9th in front of the entrace of the oil company Petrofac. They demand the regularisation of their job situation and their integration within the oil companies they have been working in for four years. They also denounce that the management of Petrofac has refused to have a dialogue with them.,0,1515624299,TUN
322169,788,TUN1881,1881,15-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),Islamist Group (Tunisia),6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,Al-Jazeera,International,"A group of imams have staged a protest in the Tunisian capital against what they called ""infringements of their rights"" by the minister of religious affairs. Gathering outside the Ministry of Religious Affairs in Tunis, the preachers raised banners denouncing perceived strict state control of mosques and the governments use of ""the war on terrorism to restrict religious freedom"". They also accused the ministry of ""arbitrary dismissal"" of imams.",0,1515624299,TUN
322166,788,TUN1878,1878,14-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sfax,Kerkennah,Kerkennah,,Erramla,34.7049,11.2012,1,DirectInfo; African Manager,Regional-International,A group of workershave staged a peaceful sit-in since March 9th in front of the entrace of the oil company Petrofac. They demand the regularisation of their job situation and their integration within the oil companies they have been working in for four years. They also denounce that the management of Petrofac has refused to have a dialogue with them.,0,1515624299,TUN
322167,788,TUN1879,1879,14-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),UGET: General Union of Tunisian Students,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,La Presse,National,"A sit-in of protests was organised by the students of UGET, by the League of Young Jurists and by the Union of Young Forces (UFJ) outside the Municipal Theatre in Tunis against the arrest of Kais Bouzouzia, a member of UGET executive board and of UFJ as well as against the expulsion of two law students of UFJ.",0,1515624299,TUN
322165,788,TUN1877,1877,13-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,Protesters (Tunisia),,6,66,Northern Africa,Tunisia,Sfax,Kerkennah,Kerkennah,,Erramla,34.7049,11.2012,1,DirectInfo,International,The personnel of Petrofac oil company protested to demand the interruption of a sit-in which has stopped the production for one month. The ongoing protest continued alongside that by Petrofac oil company workers.,0,1515624299,TUN
322164,788,TUN1876,1876,12-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sfax,Kerkennah,Kerkennah,,Erramla,34.7049,11.2012,1,DirectInfo; African Manager,Regional-International,A group of workershave staged a peaceful sit-in since March 9th in front of the entrace of the oil company Petrofac. They demand the regularisation of their job situation and their integration within the oil companies they have been working in for four years. They also denounce that the management of Petrofac has refused to have a dialogue with them.,0,1515624299,TUN
322163,788,TUN1875,1875,11-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sfax,Kerkennah,Kerkennah,,Erramla,34.7049,11.2012,1,DirectInfo; African Manager,Regional-International,A group of workershave staged a peaceful sit-in since March 9th in front of the entrace of the oil company Petrofac. They demand the regularisation of their job situation and their integration within the oil companies they have been working in for four years. They also denounce that the management of Petrofac has refused to have a dialogue with them.,0,1515624299,TUN
322161,788,TUN1873,1873,10-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sfax,Kerkennah,Kerkennah,,Erramla,34.7049,11.2012,1,DirectInfo; African Manager,Regional-International,A group of workershave staged a peaceful sit-in since March 9th in front of the entrace of the oil company Petrofac. They demand the regularisation of their job situation and their integration within the oil companies they have been working in for four years. They also denounce that the management of Petrofac has refused to have a dialogue with them.,0,1515624299,TUN
322162,788,TUN1874,1874,10-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kasserine,Ezzouhour,Ezzouhour-Kasserine,,Kasserine,35.1676,8.8365,1,La Presse,National,"Citizens of Houmet El JamÃÂ¢a neighbourhood, in Kairouan, took to the streets to protest against the deterioration of the security situation in the area. The neighbourhood has recently witnessed a rise in criminal activity.",0,1515624299,TUN
322160,788,TUN1872,1872,9-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sfax,Kerkennah,Kerkennah,,Erramla,34.7049,11.2012,1,DirectInfo; African Manager,Regional-International,A group of workershave staged a peaceful sit-in since March 9th in front of the entrace of the oil company Petrofac. They demand the regularisation of their job situation and their integration within the oil companies they have been working in for four years. They also denounce that the management of Petrofac has refused to have a dialogue with them.,0,1515624299,TUN
322159,788,TUN1871,1871,8-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sfax,Kerkennah,Kerkennah,,Erramla,34.7049,11.2012,1,DirectInfo; African Manager,Regional-International,A group of workershave staged a peaceful sit-in since March 9th in front of the entrace of the oil company Petrofac. They demand the regularisation of their job situation and their integration within the oil companies they have been working in for four years. They also denounce that the management of Petrofac has refused to have a dialogue with them.,0,1515624299,TUN
322156,788,TUN1868,1868,7-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sfax,Kerkennah,Kerkennah,,Erramla,34.7049,11.2012,1,DirectInfo; African Manager,Regional-International,A group of workershave staged a peaceful sit-in since March 9th in front of the entrace of the oil company Petrofac. They demand the regularisation of their job situation and their integration within the oil companies they have been working in for four years. They also denounce that the management of Petrofac has refused to have a dialogue with them.,0,1515624299,TUN
322157,788,TUN1869,1869,7-Apr-15,2015,2,Battle-No change of territory,Battle-No change of territory,0,Military Forces of Tunisia (2014-),,1,Islamist Militia (Tunisia),,3,13,Northern Africa,Tunisia,Kasserine,Kasserine Sud,Kasserine Sud,,Jebel ech Chambi,35.2068,8.6827,1,Al Jazeera; Tunis Afrique Presse,National-International,"Tunisias Ministry of Defence has released pictures of armed men who were reportedly killed in air strikes on Mount Chaambi. A ministry spokesman said that the troops killed 10 gunmen who were among a group of men who attacked a military patrol on Jebel Selloum in April. Military units are currently carrying out combing operations in the mountains, finding 61 camps and mass graves of armed men killed in military offensives. According to Tunisian authorities, militiant groups use secrete caches to bury their dead in order to hide the number of victims in their ranks and appear in strong position to mobilise new members. Exact date of deaths unknown.",10,1515624299,TUN
322158,788,TUN1870,1870,7-Apr-15,2015,1,Battle-No change of territory,Battle-No change of territory,0,Soldiers of the Caliphate,,2,Military Forces of Tunisia (2014-),,1,12,Northern Africa,Tunisia,Kasserine,Sbiba,Sbiba,,Jebel Mghila,35.4013,9.2063,1,National Tunisian TV; Panapress,National,"A military patrol was attacked by a group of 30 armed men in the Tunisian region of Maghila, in Sbeitla, in the Kasserine Governorate. The group encircled a patrol composed of three military vehicles by setting off a landmine then reportedly firing an RPG shell at them, they then started shooting and the soldiers shot back at them"". Five soldiers were killed, which also left eight others injured.",5,1515624299,TUN
322155,788,TUN1867,1867,6-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sfax,Kerkennah,Kerkennah,,Erramla,34.7049,11.2012,1,DirectInfo; African Manager,Regional-International,A group of workershave staged a peaceful sit-in since March 9th in front of the entrace of the oil company Petrofac. They demand the regularisation of their job situation and their integration within the oil companies they have been working in for four years. They also denounce that the management of Petrofac has refused to have a dialogue with them.,0,1515624299,TUN
322153,788,TUN1865,1865,5-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sfax,Kerkennah,Kerkennah,,Erramla,34.7049,11.2012,1,DirectInfo; African Manager,Regional-International,A group of workershave staged a peaceful sit-in since March 9th in front of the entrace of the oil company Petrofac. They demand the regularisation of their job situation and their integration within the oil companies they have been working in for four years. They also denounce that the management of Petrofac has refused to have a dialogue with them.,0,1515624299,TUN
322154,788,TUN1866,1866,5-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Gabes,Gabes Medina,Gabes Medina,,Gabes,33.8815,10.0982,1,La Presse,National,"A march in solidarity with ""Oasis FM"" radio was staged on Sunday outside the HQ of the Regional Labour Union (URT) in Gabes. Citizens and members of civil society cross the streets of the town, to protest against the appointment of a judicial administrator as head of the company.",0,1515624299,TUN
322151,788,TUN1863,1863,4-Apr-15,2015,1,Riots/Protests,Riot,1,Rioters (Tunisia),,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Kebili,Douz,Douz,,Douz,33.4663,9.0203,1,Panapress; La Presse,National-Regional,"Skirmishes erupted between protesters and police officers who sought to end a sit-in staged by youths from the locality of Garaa, Ksar Guilane, in northern Douz. During the police intervention, agents arrested several participants to the sit-in who protested from a few days outside the HQ of an oil company to demand more jobs. Following the arrests, the angered youths reacted by setting tyres on fires and erecting roadblocks; in response to these actions, the police fired teargas to disperse the demonstrators.",0,1515624299,TUN
322152,788,TUN1864,1864,4-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sfax,Kerkennah,Kerkennah,,Erramla,34.7049,11.2012,1,DirectInfo; African Manager,Regional-International,A group of workershave staged a peaceful sit-in since March 9th in front of the entrace of the oil company Petrofac. They demand the regularisation of their job situation and their integration within the oil companies they have been working in for four years. They also denounce that the management of Petrofac has refused to have a dialogue with them.,0,1515624299,TUN
322150,788,TUN1862,1862,3-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sfax,Kerkennah,Kerkennah,,Erramla,34.7049,11.2012,1,DirectInfo; African Manager,Regional-International,A group of workershave staged a peaceful sit-in since March 9th in front of the entrace of the oil company Petrofac. They demand the regularisation of their job situation and their integration within the oil companies they have been working in for four years. They also denounce that the management of Petrofac has refused to have a dialogue with them.,0,1515624299,TUN
322148,788,TUN1860,1860,2-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sfax,Kerkennah,Kerkennah,,Erramla,34.7049,11.2012,1,DirectInfo; African Manager,Regional-International,A group of workershave staged a peaceful sit-in since March 9th in front of the entrace of the oil company Petrofac. They demand the regularisation of their job situation and their integration within the oil companies they have been working in for four years. They also denounce that the management of Petrofac has refused to have a dialogue with them.,0,1515624299,TUN
